13.1646 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [2880, 1800]. Using actual size
14.1141 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='hsv', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002E3C5167CF8>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002E3D343FE80>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([2880, 1800]), stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
14.1141 	EXP 	window1: recordFrameIntervals = False
14.2802 	EXP 	window1: recordFrameIntervals = True
14.4637 	EXP 	window1: recordFrameIntervals = False
14.8471 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
14.8629 	EXP 	Created prac_intro_cont = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='prac_intro_cont', opacity=1.0, ori=0, pos=array([ 0. , -0.4]), rgb=array([255., 255., 255.]), text='Press SPACE for more instructions.', units='height', win=Window(...), wrapWidth=1)
14.9605 	EXP 	Created prac_intro_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='prac_intro_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
14.9714 	EXP 	Created prac_intr_cont = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='prac_intr_cont', opacity=1.0, ori=0, pos=array([ 0. , -0.4]), rgb=array([255., 255., 255.]), text='Press SPACE to begin practice.', units='height', win=Window(...), wrapWidth=1)
15.0009 	EXP 	Created Stim_Word = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Stim_Word', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
15.0158 	EXP 	Created Categories = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='Categories', opacity=1.0, ori=0, pos=array([ 0. , -0.4]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
15.0941 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
15.1403 	EXP 	Created full_intro_txt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='full_intro_txt', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
15.1501 	EXP 	Created full_intro_cont = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='full_intro_cont', opacity=1.0, ori=0, pos=array([ 0. , -0.4]), rgb=array([255., 255., 255.]), text='Press SPACE to continue.', units='height', win=Window(...), wrapWidth=1)
15.1551 	EXP 	Created Stim_Word = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Stim_Word', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
15.1586 	EXP 	Created Categories = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='Categories', opacity=1.0, ori=0, pos=array([ 0. , -0.4]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
15.1652 	EXP 	Created Ready_Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Ready_Text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
15.2304 	EXP 	text: autoDraw = True
15.2304 	EXP 	prac_intro_cont: autoDraw = True
16.8057 	DATA 	Keypress: space
16.8137 	EXP 	text: autoDraw = False
16.8137 	EXP 	prac_intro_cont: autoDraw = False
16.8137 	EXP 	prac_intro_text: autoDraw = True
16.8137 	EXP 	prac_intr_cont: autoDraw = True
21.3615 	EXP 	Imported Trial1.csv as conditions, 14 conditions, 3 params
21.3617 	EXP 	Created sequence: sequential, trialTypes=14, nReps=1, seed=None
21.3619 	EXP 	New trial (rep=0, index=0): OrderedDict([('word', 'Miles'), ('category', 'Distances'), ('Trial_Cats', 'Distances  Metals  Relatives')])
21.3849 	DATA 	Keypress: space
21.3964 	EXP 	prac_intro_text: autoDraw = False
21.3964 	EXP 	prac_intr_cont: autoDraw = False
21.3964 	EXP 	Stim_Word: text = 'Miles'
21.3964 	EXP 	Categories: text = 'Distances  Metals  Relatives'
21.3964 	EXP 	Stim_Word: autoDraw = True
21.3964 	EXP 	Categories: autoDraw = True
22.8472 	EXP 	New trial (rep=0, index=1): OrderedDict([('word', 'Inches'), ('category', 'Distances'), ('Trial_Cats', 'Distances  Metals  Relatives')])
22.8635 	EXP 	Stim_Word: autoDraw = False
22.8635 	EXP 	Categories: autoDraw = False
22.8635 	EXP 	Stim_Word: text = 'Inches'
22.8635 	EXP 	Categories: text = 'Distances  Metals  Relatives'
22.8635 	EXP 	Stim_Word: autoDraw = True
22.8635 	EXP 	Categories: autoDraw = True
24.3475 	EXP 	New trial (rep=0, index=2): OrderedDict([('word', 'Aluminum'), ('category', 'Metals'), ('Trial_Cats', 'Distances  Metals  Relatives')])
24.3635 	EXP 	Stim_Word: autoDraw = False
24.3635 	EXP 	Categories: autoDraw = False
24.3635 	EXP 	Stim_Word: text = 'Aluminum'
24.3635 	EXP 	Categories: text = 'Distances  Metals  Relatives'
24.3635 	EXP 	Stim_Word: autoDraw = True
24.3635 	EXP 	Categories: autoDraw = True
25.8471 	EXP 	New trial (rep=0, index=3): OrderedDict([('word', 'Iron'), ('category', 'Metals'), ('Trial_Cats', 'Distances  Metals  Relatives')])
25.8634 	EXP 	Stim_Word: autoDraw = False
25.8634 	EXP 	Categories: autoDraw = False
25.8634 	EXP 	Stim_Word: text = 'Iron'
25.8634 	EXP 	Categories: text = 'Distances  Metals  Relatives'
25.8634 	EXP 	Stim_Word: autoDraw = True
25.8634 	EXP 	Categories: autoDraw = True
27.3471 	EXP 	New trial (rep=0, index=4): OrderedDict([('word', 'Aunt'), ('category', 'Relatives'), ('Trial_Cats', 'Distances  Metals  Relatives')])
27.3635 	EXP 	Stim_Word: autoDraw = False
27.3635 	EXP 	Categories: autoDraw = False
27.3635 	EXP 	Stim_Word: text = 'Aunt'
27.3635 	EXP 	Categories: text = 'Distances  Metals  Relatives'
27.3635 	EXP 	Stim_Word: autoDraw = True
27.3635 	EXP 	Categories: autoDraw = True
28.8474 	EXP 	New trial (rep=0, index=5): OrderedDict([('word', 'Father'), ('category', 'Relatives'), ('Trial_Cats', 'Distances  Metals  Relatives')])
28.8635 	EXP 	Stim_Word: autoDraw = False
28.8635 	EXP 	Categories: autoDraw = False
28.8635 	EXP 	Stim_Word: text = 'Father'
28.8635 	EXP 	Categories: text = 'Distances  Metals  Relatives'
28.8635 	EXP 	Stim_Word: autoDraw = True
28.8635 	EXP 	Categories: autoDraw = True
30.3470 	EXP 	New trial (rep=0, index=6): OrderedDict([('word', 'Daughter'), ('category', 'Relatives'), ('Trial_Cats', 'Distances  Metals  Relatives')])
30.3632 	EXP 	Stim_Word: autoDraw = False
30.3632 	EXP 	Categories: autoDraw = False
30.3632 	EXP 	Stim_Word: text = 'Daughter'
30.3632 	EXP 	Categories: text = 'Distances  Metals  Relatives'
30.3632 	EXP 	Stim_Word: autoDraw = True
30.3632 	EXP 	Categories: autoDraw = True
31.8468 	EXP 	New trial (rep=0, index=7): OrderedDict([('word', 'Father'), ('category', 'Relatives'), ('Trial_Cats', 'Distances  Metals  Relatives')])
31.8633 	EXP 	Stim_Word: autoDraw = False
31.8633 	EXP 	Categories: autoDraw = False
31.8633 	EXP 	Stim_Word: text = 'Father'
31.8633 	EXP 	Categories: text = 'Distances  Metals  Relatives'
31.8633 	EXP 	Stim_Word: autoDraw = True
31.8633 	EXP 	Categories: autoDraw = True
33.3470 	EXP 	New trial (rep=0, index=8): OrderedDict([('word', 'Inches'), ('category', 'Distances'), ('Trial_Cats', 'Distances  Metals  Relatives')])
33.3634 	EXP 	Stim_Word: autoDraw = False
33.3634 	EXP 	Categories: autoDraw = False
33.3634 	EXP 	Stim_Word: text = 'Inches'
33.3634 	EXP 	Categories: text = 'Distances  Metals  Relatives'
33.3634 	EXP 	Stim_Word: autoDraw = True
33.3634 	EXP 	Categories: autoDraw = True
34.8469 	EXP 	New trial (rep=0, index=9): OrderedDict([('word', 'Daughter'), ('category', 'Relatives'), ('Trial_Cats', 'Distances  Metals  Relatives')])
34.8633 	EXP 	Stim_Word: autoDraw = False
34.8633 	EXP 	Categories: autoDraw = False
34.8633 	EXP 	Stim_Word: text = 'Daughter'
34.8633 	EXP 	Categories: text = 'Distances  Metals  Relatives'
34.8633 	EXP 	Stim_Word: autoDraw = True
34.8633 	EXP 	Categories: autoDraw = True
36.3469 	EXP 	New trial (rep=0, index=10): OrderedDict([('word', 'Miles'), ('category', 'Distances'), ('Trial_Cats', 'Distances  Metals  Relatives')])
36.3634 	EXP 	Stim_Word: autoDraw = False
36.3634 	EXP 	Categories: autoDraw = False
36.3634 	EXP 	Stim_Word: text = 'Miles'
36.3634 	EXP 	Categories: text = 'Distances  Metals  Relatives'
36.3634 	EXP 	Stim_Word: autoDraw = True
36.3634 	EXP 	Categories: autoDraw = True
37.8469 	EXP 	New trial (rep=0, index=11): OrderedDict([('word', 'Aluminum'), ('category', 'Metals'), ('Trial_Cats', 'Distances  Metals  Relatives')])
37.8633 	EXP 	Stim_Word: autoDraw = False
37.8633 	EXP 	Categories: autoDraw = False
